"(Intercept)","Warengruppe2","Warengruppe3","Warengruppe4","Warengruppe5","Warengruppe6","KielerWocheTRUE","Temperatur","Windgeschwindigkeit","IsFerienTRUE","IsFeiertagTRUE","WochentagDonnerstag","WochentagFreitag","WochentagMittwoch","WochentagMontag","WochentagSamstag","WochentagSonntag"
1,0,0,1,0,0,0,5.75,5,0,0,0,0,0,0,1,0
1,0,0,1,0,0,0,1.375,5,0,0,0,0,0,0,0,1
1,0,0,1,0,0,0,1.125,8,0,0,0,0,0,1,0,0
1,0,0,1,0,0,0,1.875,8,0,0,0,0,0,0,0,0
1,0,0,1,0,0,0,-1.25,6,0,0,0,0,1,0,0,0
1,0,0,1,0,0,0,1,7,0,0,1,0,0,0,0,0
1,0,0,1,0,0,0,2.142857,7,0,0,0,1,0,0,0,0
1,0,0,1,0,0,0,2.875,5,0,0,0,0,0,0,1,0
1,0,0,1,0,0,0,4.75,8,0,0,0,0,0,0,0,1
1,0,0,1,0,0,0,2.625,13,0,0,0,0,0,1,0,0
1,0,0,1,0,0,0,3.125,15,0,0,0,0,0,0,0,0
1,0,0,1,0,0,0,1.125,8,0,0,0,0,1,0,0,0
1,0,0,1,0,0,0,1.75,6,0,0,1,0,0,0,0,0
1,0,0,1,0,0,0,1.625,6,0,0,0,1,0,0,0,0
1,0,0,1,0,0,0,5.75,6,0,0,0,0,0,0,1,0
1,0,0,1,0,0,0,2,10,0,0,0,0,0,0,0,1
1,0,0,1,0,0,0,2.5,12,0,0,0,0,0,1,0,0
1,0,0,1,0,0,0,0,12,0,0,0,0,0,0,0,0
1,0,0,1,0,0,0,-2,8,0,0,0,0,1,0,0,0
1,0,0,1,0,0,0,-2.125,11,0,0,1,0,0,0,0,0
1,0,0,1,0,0,0,-1.75,16,0,0,0,1,0,0,0,0
1,0,0,1,0,0,0,0,17,0,0,0,0,0,0,1,0
1,0,0,1,0,0,0,0.375,17,0,0,0,0,0,0,0,1
1,0,0,1,0,0,0,-0.25,10,0,0,0,0,0,1,0,0
1,0,0,1,0,0,0,-0.75,8,0,0,0,0,0,0,0,0
1,0,0,1,0,0,0,5.875,4,0,0,0,0,1,0,0,0
1,0,0,1,0,0,0,6.25,10,0,0,1,0,0,0,0,0
1,0,0,1,0,0,0,6,9,0,0,0,1,0,0,0,0
1,0,0,1,0,0,0,4.625,12,0,0,0,0,0,0,1,0
1,0,0,1,0,0,0,5.625,8,0,0,0,0,0,0,0,1
1,0,0,1,0,0,0,8,16,0,0,0,0,0,1,0,0
1,0,0,1,0,0,0,7.625,18,0,0,0,0,0,0,0,0
1,0,0,1,0,0,0,7.375,20,0,0,0,0,1,0,0,0
1,0,0,1,0,0,0,4.375,22,0,0,1,0,0,0,0,0
1,0,0,1,0,0,0,4.125,15,0,0,0,1,0,0,0,0
1,0,0,1,0,0,0,3.375,12,0,0,0,0,0,0,1,0
1,0,0,1,0,0,0,7.5,11,0,0,0,0,0,0,0,1
1,0,0,1,0,0,0,10.75,11,0,0,0,0,0,1,0,0
1,0,0,1,0,0,0,6,15,0,0,0,0,0,0,0,0
1,0,0,1,0,0,0,5,14,0,0,0,0,1,0,0,0
1,0,0,1,0,0,0,6.5,16,0,0,1,0,0,0,0,0
1,0,0,1,0,0,0,8.375,10,0,0,0,1,0,0,0,0
1,0,0,1,0,0,0,9.125,5,0,0,0,0,0,0,1,0
1,0,0,1,0,0,0,7.375,12,0,0,0,0,0,0,0,1
1,0,0,1,0,0,0,3.75,17,0,0,0,0,0,1,0,0
1,0,0,1,0,0,0,1.75,7,0,0,0,0,0,0,0,0
1,0,0,1,0,0,0,5.75,9,0,0,0,0,1,0,0,0
1,0,0,1,0,0,0,7.375,8,0,0,1,0,0,0,0,0
1,0,0,1,0,0,0,8.75,16,0,0,0,1,0,0,0,0
1,0,0,1,0,0,0,7.75,9,0,0,0,0,0,0,1,0
1,0,0,1,0,0,0,6.375,9,0,0,0,0,0,0,0,1
1,0,0,1,0,0,0,6.625,7,0,0,0,0,0,1,0,0
1,0,0,1,0,0,0,10.5,13,0,0,0,0,0,0,0,0
1,0,0,1,0,0,0,9.25,16,0,0,0,0,1,0,0,0
1,0,0,1,0,0,0,11.75,9,0,0,1,0,0,0,0,0
1,0,0,1,0,0,0,6.75,18,0,0,0,1,0,0,0,0
1,0,0,1,0,0,0,6.875,22,0,0,0,0,0,0,1,0
1,0,0,1,0,0,0,3.875,9,0,0,0,0,0,0,0,1
1,0,0,1,0,0,0,10.25,8,0,0,0,0,0,1,0,0
1,0,0,1,0,0,0,8.75,20,0,0,0,0,0,0,0,0
1,0,0,1,0,0,0,10.75,11,0,0,0,0,1,0,0,0
1,0,0,1,0,0,0,8.125,11,0,0,1,0,0,0,0,0
1,0,0,1,0,0,0,10.5,7,0,0,0,1,0,0,0,0
1,0,0,1,0,0,0,9.875,12,0,0,0,0,0,0,1,0
1,0,0,1,0,0,0,9.375,7,0,0,0,0,0,0,0,1
1,0,0,1,0,0,0,12.5,11,0,0,0,0,0,1,0,0
1,0,0,1,0,0,0,13.875,7,0,0,0,0,0,0,0,0
1,0,0,1,0,0,0,10,13,0,0,0,0,1,0,0,0
1,0,0,1,0,0,0,16,12,0,0,1,0,0,0,0,0
1,0,0,1,0,0,0,19.75,7,0,0,0,1,0,0,0,0
1,0,0,1,0,0,0,15.75,7,0,0,0,0,0,0,1,0
1,0,0,1,0,0,0,13.375,13,0,0,0,0,0,0,0,1
1,0,0,1,0,0,0,10.375,8,0,0,0,0,0,1,0,0
1,0,0,1,0,0,0,12.625,8,0,0,0,0,0,0,0,0
1,0,0,1,0,0,0,9.875,18,0,0,0,0,1,0,0,0
1,0,0,1,0,0,0,10,17,0,0,1,0,0,0,0,0
1,0,0,1,0,0,0,11.125,18,1,0,0,1,0,0,0,0
1,0,0,1,0,0,0,10.875,12,1,0,0,0,0,0,1,0
1,0,0,1,0,0,0,16,9,1,0,0,0,0,0,0,1
1,0,0,1,0,0,0,9.5,19,1,0,0,0,0,1,0,0
1,0,0,1,0,0,0,8.75,18,1,0,0,0,0,0,0,0
1,0,0,1,0,0,0,8.75,13,1,0,0,0,1,0,0,0
1,0,0,1,0,0,0,9,18,1,0,1,0,0,0,0,0
1,0,0,1,0,0,0,8.125,23,1,0,0,0,0,0,1,0
1,0,0,1,0,0,0,6.875,7,1,0,0,0,0,0,0,1
1,0,0,1,0,0,0,6.25,10,1,1,0,0,0,1,0,0
1,0,0,1,0,0,0,5.625,15,1,0,0,0,0,0,0,0
1,0,0,1,0,0,0,6.375,10,1,0,0,0,1,0,0,0
1,0,0,1,0,0,0,8.25,12,1,0,1,0,0,0,0,0
1,0,0,1,0,0,0,11.875,19,1,0,0,1,0,0,0,0
1,0,0,1,0,0,0,7.5,21,0,0,0,0,0,0,1,0
1,0,0,1,0,0,0,7.875,20,0,0,0,0,0,0,0,1
1,0,0,1,0,0,0,8.875,17,0,0,0,0,0,1,0,0
1,0,0,1,0,0,0,5.5,15,0,0,0,0,0,0,0,0
1,0,0,1,0,0,0,7.625,7,0,0,0,0,1,0,0,0
1,0,0,1,0,0,0,8.625,13,0,0,1,0,0,0,0,0
1,0,0,1,0,0,0,8.625,10,0,0,0,1,0,0,0,0
1,0,0,1,0,0,0,7.125,9,0,0,0,0,0,0,1,0
1,0,0,1,0,0,0,11.875,12,0,0,0,0,0,0,0,1
1,0,0,1,0,0,0,10.875,21,0,0,0,0,0,0,0,0
1,0,0,1,0,0,0,11.25,20,0,0,0,0,1,0,0,0
1,0,0,1,0,0,0,10.625,19,0,0,1,0,0,0,0,0
1,0,0,1,0,0,0,8.25,15,0,0,0,1,0,0,0,0
1,0,0,1,0,0,0,11,7,0,0,0,0,0,0,1,0
1,0,0,1,0,0,0,17.125,9,0,0,0,0,0,0,0,1
1,0,0,1,0,0,0,9.75,19,0,0,0,0,0,1,0,0
1,0,0,1,0,0,0,10,12,0,0,0,0,0,0,0,0
1,0,0,1,0,0,0,9.25,11,0,0,0,0,1,0,0,0
1,0,0,1,0,0,0,13.375,14,0,0,1,0,0,0,0,0
1,0,0,1,0,0,0,12.75,13,0,0,0,1,0,0,0,0
1,0,0,1,0,0,0,17.875,6,0,0,0,0,0,0,1,0
1,0,0,1,0,0,0,18.75,12,0,0,0,0,0,0,0,1
1,0,0,1,0,0,0,17.375,9,0,0,0,0,0,1,0,0
1,0,0,1,0,0,0,14.125,8,0,0,0,0,0,0,0,0
1,0,0,1,0,0,0,23.125,7,0,0,0,0,1,0,0,0
1,0,0,1,0,0,0,23.125,12,0,0,1,0,0,0,0,0
1,0,0,1,0,0,0,17.375,7,0,0,0,1,0,0,0,0
1,0,0,1,0,0,0,16,12,0,0,0,0,0,0,1,0
1,0,0,1,0,0,0,18.625,12,0,0,0,0,0,0,0,1
1,0,0,1,0,0,0,17.75,9,0,0,0,0,0,1,0,0
1,0,0,1,0,0,0,22.125,15,0,0,0,0,0,0,0,0
1,0,0,1,0,0,0,17.125,18,0,0,0,0,1,0,0,0
1,0,0,1,0,0,0,18.875,12,0,1,1,0,0,0,0,0
1,0,0,1,0,0,0,20.75,6,1,0,0,1,0,0,0,0
1,0,0,1,0,0,0,24.75,7,0,0,0,0,0,0,1,0
1,0,0,1,0,0,0,22.375,14,0,0,0,0,0,0,0,1
1,0,0,1,0,0,0,18.75,7,0,0,0,0,0,1,0,0
1,0,0,1,0,0,0,20.5,14,0,0,0,0,0,0,0,0
1,0,0,1,0,0,0,15.5,18,0,0,0,0,1,0,0,0
1,0,0,1,0,0,0,17.375,12,0,0,1,0,0,0,0,0
1,0,0,1,0,0,0,20.25,9,0,0,0,1,0,0,0,0
1,0,0,1,0,0,0,17.5,5,0,0,0,0,0,0,1,0
1,0,0,1,0,0,0,17.125,14,0,0,0,0,0,0,0,1
1,0,0,1,0,0,0,20.125,9,0,1,0,0,0,1,0,0
1,0,0,1,0,0,0,21.625,10,0,0,0,0,0,0,0,0
1,0,0,1,0,0,0,12.25,14,0,0,0,0,1,0,0,0
1,0,0,1,0,0,0,14.875,8,0,0,1,0,0,0,0,0
1,0,0,1,0,0,0,20.25,14,0,0,0,1,0,0,0,0
1,0,0,1,0,0,0,19.25,10,0,0,0,0,0,0,1,0
1,0,0,1,0,0,0,25,11,0,0,0,0,0,0,0,1
1,0,0,1,0,0,0,16.25,16,0,0,0,0,0,1,0,0
1,0,0,1,0,0,0,16.125,16,0,0,0,0,0,0,0,0
1,0,0,1,0,0,0,19.125,9,0,0,0,0,1,0,0,0
1,0,0,1,0,0,0,22.75,6,0,0,1,0,0,0,0,0
1,0,0,1,0,0,0,17.375,20,0,0,0,1,0,0,0,0
1,0,0,1,0,0,1,20.125,15,0,0,0,0,0,0,1,0
1,0,0,1,0,0,1,24.25,9,0,0,0,0,0,0,0,1
1,0,0,1,0,0,1,25.375,7,0,0,0,0,0,1,0,0
1,0,0,1,0,0,1,20.75,12,0,0,0,0,0,0,0,0
1,0,0,1,0,0,1,18.75,10,0,0,0,0,1,0,0,0
1,0,0,1,0,0,1,20.25,10,0,0,1,0,0,0,0,0
1,0,0,1,0,0,1,17.25,14,0,0,0,1,0,0,0,0
1,0,0,1,0,0,1,17.875,19,0,0,0,0,0,0,1,0
1,0,0,1,0,0,1,17.25,16,0,0,0,0,0,0,0,1
1,0,0,1,0,0,0,17.375,16,0,0,0,0,0,1,0,0
1,0,0,1,0,0,0,16.375,9,0,0,0,0,0,0,0,0
1,0,0,1,0,0,0,19.75,18,0,0,0,0,1,0,0,0
1,0,0,1,0,0,0,17.875,8,0,0,1,0,0,0,0,0
1,0,0,1,0,0,0,14.875,11,0,0,0,1,0,0,0,0
1,0,0,1,0,0,0,17.625,10,0,0,0,0,0,0,1,0
1,0,0,1,0,0,0,17.125,18,0,0,0,0,0,0,0,1
1,0,0,1,0,0,0,18.625,14,0,0,0,0,0,1,0,0
1,0,0,1,0,0,0,19,9,0,0,0,0,1,0,0,0
1,0,0,1,0,0,0,18.375,8,0,0,1,0,0,0,0,0
1,0,0,1,0,0,0,20.625,7,0,0,0,1,0,0,0,0
1,0,0,1,0,0,0,20.625,16,0,0,0,0,0,0,1,0
1,0,0,1,0,0,0,19.125,9,0,0,0,0,0,0,0,1
1,0,0,1,0,0,0,17.5,6,0,0,0,0,0,1,0,0
1,0,0,1,0,0,0,19.875,11,0,0,0,0,0,0,0,0
1,0,0,1,0,0,0,14.75,12,0,0,0,0,1,0,0,0
1,0,0,1,0,0,0,16.875,15,0,0,1,0,0,0,0,0
1,0,0,1,0,0,0,19.5,8,0,0,0,1,0,0,0,0
1,0,0,1,0,0,0,18.75,10,0,0,0,0,0,0,1,0
1,0,0,1,0,0,0,17.375,9,0,0,0,0,0,0,0,1
1,0,0,1,0,0,0,18.5,12,0,0,0,0,0,1,0,0
1,0,0,1,0,0,0,18.75,7,0,0,0,0,0,0,0,0
1,0,0,1,0,0,0,22.5,13,0,0,0,0,1,0,0,0
1,0,0,1,0,0,0,21.5,5,0,0,1,0,0,0,0,0
1,0,0,1,0,0,0,20.5,10,0,0,0,1,0,0,0,0
1,0,0,1,0,0,0,18.5,9,0,0,0,0,0,0,1,0
1,0,0,1,0,0,0,19.375,12,0,0,0,0,0,0,0,1
1,0,0,1,0,0,0,18.75,10,1,0,0,0,0,1,0,0
1,0,0,1,0,0,0,16.25,16,1,0,0,0,0,0,0,0
1,0,0,1,0,0,0,20.875,10,1,0,0,0,1,0,0,0
1,0,0,1,0,0,0,19.5,10,1,0,1,0,0,0,0,0
1,0,0,1,0,0,0,18.125,17,1,0,0,1,0,0,0,0
1,0,0,1,0,0,0,19.625,11,1,0,0,0,0,0,1,0
1,0,0,1,0,0,0,24,11,1,0,0,0,0,0,0,1
1,0,0,1,0,0,0,22.75,9,1,0,0,0,0,1,0,0
1,0,0,0,1,0,0,17.8375,15,1,0,0,0,0,1,0,0
1,0,0,0,1,0,0,17.3125,10,1,0,0,0,0,0,0,0
1,0,0,0,1,0,0,21.075,6,1,0,0,0,1,0,0,0
1,0,0,0,1,0,0,18.85,7,1,0,1,0,0,0,0,0
1,0,0,0,1,0,0,19.975,12,1,0,0,1,0,0,0,0
1,0,0,0,1,0,0,18.9625,8,1,0,0,0,0,0,1,0
1,0,0,0,1,0,0,21.375,9,1,0,0,0,0,0,0,1
1,0,0,0,1,0,0,22.725,10,1,0,0,0,0,1,0,0
1,0,0,0,1,0,0,23.275,8,1,0,0,0,0,0,0,0
1,0,0,0,1,0,0,19.6875,13,1,0,0,0,1,0,0,0
1,0,0,0,1,0,0,21.375,12,1,0,1,0,0,0,0,0
1,0,0,0,1,0,0,20.2875,7,1,0,0,1,0,0,0,0
1,0,0,0,1,0,0,20.125,12,1,0,0,0,0,0,1,0
1,0,0,0,1,0,0,17.6875,15,1,0,0,0,0,0,0,1
1,0,0,0,1,0,0,18.7375,12,1,0,0,0,0,1,0,0
1,0,0,0,1,0,0,21.1875,10,1,0,0,0,0,0,0,0
1,0,0,0,1,0,0,22.5125,8,1,0,0,0,1,0,0,0
1,0,0,0,1,0,0,23.25,11,1,0,1,0,0,0,0,0
1,0,0,0,1,0,0,22.475,16,1,0,0,1,0,0,0,0
1,0,0,0,1,0,0,23.1875,8,1,0,0,0,0,0,1,0
1,0,0,0,1,0,0,26.375,8,1,0,0,0,0,0,0,1
1,0,0,0,1,0,0,26.1,9,1,0,0,0,0,1,0,0
1,0,0,0,1,0,0,24.95,12,1,0,0,0,0,0,0,0
1,0,0,0,1,0,0,24.075,11,1,0,0,0,1,0,0,0
1,0,0,0,1,0,0,23.0875,9,1,0,1,0,0,0,0,0
1,0,0,0,1,0,0,27.2625,6,1,0,0,1,0,0,0,0
1,0,0,0,1,0,0,26.1625,10,1,0,0,0,0,0,1,0
1,0,0,0,1,0,0,24.8875,13,1,0,0,0,0,0,0,1
1,0,0,0,1,0,0,22.7875,10,1,0,0,0,0,1,0,0
1,0,0,0,1,0,0,21.075,13,1,0,0,0,0,0,0,0
1,0,0,0,1,0,0,20.275,16,1,0,0,0,1,0,0,0
1,0,0,0,1,0,0,23.4,7,1,0,1,0,0,0,0,0
1,0,0,0,1,0,0,31.4375,7,1,0,0,1,0,0,0,0
1,0,0,0,1,0,0,23.3625,11,1,0,0,0,0,0,1,0
1,0,0,0,1,0,0,23.05,8,0,0,0,0,0,0,0,1
1,0,0,0,1,0,0,25.8,10,0,0,0,0,0,1,0,0
1,0,0,0,1,0,0,22.225,13,0,0,0,0,0,0,0,0
1,0,0,0,1,0,0,19.2125,8,0,0,0,0,1,0,0,0
1,0,0,0,1,0,0,16.975,12,0,0,1,0,0,0,0,0
1,0,0,0,1,0,0,20.3375,10,0,0,0,1,0,0,0,0
1,0,0,0,1,0,0,19.3625,12,0,0,0,0,0,0,1,0
1,0,0,0,1,0,0,16.3875,9,0,0,0,0,0,0,0,1
1,0,0,0,1,0,0,16.45,11,0,0,0,0,0,1,0,0
1,0,0,0,1,0,0,16.4,16,0,0,0,0,0,0,0,0
1,0,0,0,1,0,0,18.2625,18,0,0,0,0,1,0,0,0
1,0,0,0,1,0,0,19.8,8,0,0,1,0,0,0,0,0
1,0,0,0,1,0,0,23.575,11,0,0,0,1,0,0,0,0
1,0,0,0,1,0,0,20.55,7,0,0,0,0,0,0,1,0
1,0,0,0,1,0,0,18.5875,10,0,0,0,0,0,0,0,1
1,0,0,0,1,0,0,18.4875,8,0,0,0,0,0,1,0,0
1,0,0,0,1,0,0,17.775,8,0,0,0,0,0,0,0,0
1,0,0,0,1,0,0,20.125,8,0,0,0,0,1,0,0,0
1,0,0,0,1,0,0,21.6625,8,0,0,1,0,0,0,0,0
1,0,0,0,1,0,0,22.0375,14,0,0,0,1,0,0,0,0
1,0,0,0,1,0,0,20.85,16,0,0,0,0,0,0,1,0
1,0,0,0,1,0,0,21.3875,16,0,0,0,0,0,0,0,1
1,0,0,0,1,0,0,20.125,15,0,0,0,0,0,1,0,0
1,0,0,0,1,0,0,21.0875,12,0,0,0,0,0,0,0,0
1,0,0,0,1,0,0,21.3,7,0,0,0,0,1,0,0,0
1,0,0,0,1,0,0,20.2125,11,0,0,1,0,0,0,0,0
1,0,0,0,1,0,0,19.7875,8,0,0,0,1,0,0,0,0
1,0,0,0,1,0,0,18.35,16,0,0,0,0,0,0,1,0
1,0,0,0,1,0,0,15.8625,16,0,0,0,0,0,0,0,1
1,0,0,0,1,0,0,16.575,17,0,0,0,0,0,1,0,0
1,0,0,0,1,0,0,18.225,11,0,0,0,0,0,0,0,0
1,0,0,0,1,0,0,18.125,5,0,0,0,0,1,0,0,0
1,0,0,0,1,0,0,21.7,8,0,0,1,0,0,0,0,0
1,0,0,0,1,0,0,24.7,9,0,0,0,1,0,0,0,0
1,0,0,0,1,0,0,22.7625,7,0,0,0,0,0,0,1,0
1,0,0,0,1,0,0,20.1625,8,0,0,0,0,0,0,0,1
1,0,0,0,1,0,0,11.575,11,0,0,0,0,0,1,0,0
1,0,0,0,1,0,0,13.5875,11,0,0,0,0,0,0,0,0
1,0,0,0,1,0,0,13.9,8,0,0,0,0,1,0,0,0
1,0,0,0,1,0,0,16.1125,6,0,0,1,0,0,0,0,0
1,0,0,0,1,0,0,17.4375,5,0,0,0,1,0,0,0,0
1,0,0,0,1,0,0,17.625,10,0,0,0,0,0,0,1,0
1,0,0,0,1,0,0,14.8625,10,0,0,0,0,0,0,0,1
1,0,0,0,1,0,0,13.1375,13,0,0,0,0,0,1,0,0
1,0,0,0,1,0,0,13.1375,10,0,0,0,0,0,0,0,0
1,0,0,0,1,0,0,13.05,9,0,0,0,0,1,0,0,0
1,0,0,0,1,0,0,14.8375,11,0,0,1,0,0,0,0,0
1,0,0,0,1,0,0,13.525,6,0,0,0,1,0,0,0,0
1,0,0,0,1,0,0,15.35,9,0,0,0,0,0,0,1,0
1,0,0,0,1,0,0,17.1375,14,0,0,0,0,0,0,0,1
1,0,0,0,1,0,0,17.3125,14,0,0,0,0,0,1,0,0
1,0,0,0,1,0,0,15.7375,10,0,0,0,0,0,0,0,0
1,0,0,0,1,0,0,13.5375,7,0,0,0,0,1,0,0,0
1,0,0,0,1,0,0,12.9875,12,0,0,1,0,0,0,0,0
1,0,0,0,1,0,0,13.0125,8,0,0,0,1,0,0,0,0
1,0,0,0,1,0,0,13.1,8,0,0,0,0,0,0,1,0
1,0,0,0,1,0,0,14.175,12,0,0,0,0,0,0,0,1
1,0,0,0,1,0,0,12.825,14,0,0,0,0,0,1,0,0
1,0,0,0,1,0,0,12.9125,13,0,0,0,0,0,0,0,0
1,0,0,0,1,0,0,12.7,10,0,0,0,0,1,0,0,0
1,0,0,0,1,0,0,11.7625,12,0,1,1,0,0,0,0,0
1,0,0,0,1,0,0,11.2,8,1,0,0,1,0,0,0,0
1,0,0,0,1,0,0,15.575,8,1,0,0,0,0,0,1,0
1,0,0,0,1,0,0,15.25,6,1,0,0,0,0,0,0,1
1,0,0,0,1,0,0,16.275,7,1,0,0,0,0,1,0,0
1,0,0,0,1,0,0,15.1125,8,1,0,0,0,0,0,0,0
1,0,0,0,1,0,0,14.3125,10,1,0,0,0,1,0,0,0
1,0,0,0,1,0,0,10.975,6,1,0,1,0,0,0,0,0
1,0,0,0,1,0,0,13.8625,20,1,0,0,1,0,0,0,0
1,0,0,0,1,0,0,13.025,21,1,0,0,0,0,0,1,0
1,0,0,0,1,0,0,10.8625,5,1,0,0,0,0,0,0,1
1,0,0,0,1,0,0,12.525,6,1,0,0,0,0,1,0,0
1,0,0,0,1,0,0,10.6625,4,1,0,0,0,0,0,0,0
1,0,0,0,1,0,0,12.275,7,1,0,0,0,1,0,0,0
1,0,0,0,1,0,0,12,15,1,0,1,0,0,0,0,0
1,0,0,0,1,0,0,9.075,9,1,0,0,1,0,0,0,0
1,0,0,0,1,0,0,9.45,9,0,0,0,0,0,0,1,0
1,0,0,0,1,0,0,15.1875,8,0,0,0,0,0,0,0,1
1,0,0,0,1,0,0,14.2625,8,0,0,0,0,0,1,0,0
1,0,0,0,1,0,0,17.6375,7,0,0,0,0,0,0,0,0
1,0,0,0,1,0,0,17.675,9,0,0,0,0,1,0,0,0
1,0,0,0,1,0,0,12.6875,12,0,0,1,0,0,0,0,0
1,0,0,0,1,0,0,11.8875,7,0,0,0,1,0,0,0,0
1,0,0,0,1,0,0,16.775,10,0,0,0,0,0,0,1,0
1,0,0,0,1,0,0,14.9875,16,0,0,0,0,0,0,0,1
1,0,0,0,1,0,0,14.3625,29,0,0,0,0,0,1,0,0
1,0,0,0,1,0,0,10.775,17,0,0,0,0,0,0,0,0
1,0,0,0,1,0,0,10.4375,10,0,0,0,0,1,0,0,0
1,0,0,0,1,0,0,11.1625,13,0,0,1,0,0,0,0,0
1,0,0,0,1,0,0,10.625,9,0,0,0,1,0,0,0,0
1,0,0,0,1,0,0,8.8875,3,0,0,0,0,0,0,1,0
1,0,0,0,1,0,0,10.7,15,0,0,0,0,0,0,0,1
1,0,0,0,1,0,0,6.8375,7,0,0,0,0,0,1,0,0
1,0,0,0,1,0,0,8.9,12,0,0,0,0,0,0,0,0
1,0,0,0,1,0,0,8.1375,12,0,0,0,0,1,0,0,0
1,0,0,0,1,0,0,9.5,10,0,0,1,0,0,0,0,0
1,0,0,0,1,0,0,9.325,9,0,0,0,1,0,0,0,0
1,0,0,0,1,0,0,7.7,16,0,0,0,0,0,0,1,0
1,0,0,0,1,0,0,6.9875,12,0,0,0,0,0,0,0,1
1,0,0,0,1,0,0,8.3125,5,0,0,0,0,0,1,0,0
1,0,0,0,1,0,0,5.9375,9,0,0,0,0,0,0,0,0
1,0,0,0,1,0,0,8.8,12,0,0,0,0,1,0,0,0
1,0,0,0,1,0,0,6.9375,9,0,0,1,0,0,0,0,0
1,0,0,0,1,0,0,6.45,6,0,0,0,1,0,0,0,0
1,0,0,0,1,0,0,8.875,12,0,0,0,0,0,0,1,0
1,0,0,0,1,0,0,8.8875,8,0,0,0,0,0,0,0,1
1,0,0,0,1,0,0,6.65,5,0,0,0,0,0,1,0,0
1,0,0,0,1,0,0,5.8375,8,0,0,0,0,0,0,0,0
1,0,0,0,1,0,0,3.85,6,0,0,0,0,1,0,0,0
1,0,0,0,1,0,0,3.275,8,0,0,1,0,0,0,0,0
1,0,0,0,1,0,0,5.375,10,0,0,0,1,0,0,0,0
1,0,0,0,1,0,0,4.9125,6,0,0,0,0,0,0,1,0
1,0,0,0,1,0,0,4.6,16,0,0,0,0,0,0,0,1
1,0,0,0,1,0,0,3.7,10,0,0,0,0,0,1,0,0
1,0,0,0,1,0,0,2.3125,6,0,0,0,0,0,0,0,0
1,0,0,0,1,0,0,7.3125,12,0,0,0,0,1,0,0,0
1,0,0,0,1,0,0,8.025,18,0,0,1,0,0,0,0,0
1,0,0,0,1,0,0,5.9875,11,0,0,0,1,0,0,0,0
1,0,0,0,1,0,0,5.525,10,0,0,0,0,0,0,1,0
1,0,0,0,1,0,0,8.6625,20,0,0,0,0,0,0,0,1
1,0,0,0,1,0,0,3.0625,4,0,0,0,0,0,1,0,0
1,0,0,0,1,0,0,1.7125,6,0,0,0,0,0,0,0,0
1,0,0,0,1,0,0,5.85,11,0,0,0,0,1,0,0,0
1,0,0,0,1,0,0,4.4625,24,0,0,1,0,0,0,0,0
1,0,0,0,1,0,0,1.7875,25,0,0,0,1,0,0,0,0
1,0,0,0,1,0,0,1,11,0,0,0,0,0,0,1,0
1,0,0,0,1,0,0,6.975,16,0,0,0,0,0,0,0,1
1,0,0,0,1,0,0,9.2375,10,0,0,0,0,0,1,0,0
1,0,0,0,1,0,0,7.1875,8,0,0,0,0,0,0,0,0
1,0,0,0,1,0,0,5.025,9,0,0,0,0,1,0,0,0
1,0,0,0,1,0,0,2.525,8,0,0,1,0,0,0,0,0
1,0,0,0,1,0,0,3.5375,6,0,0,0,1,0,0,0,0
1,0,0,0,1,0,0,3.0125,7,0,0,0,0,0,0,1,0
1,0,0,0,1,0,0,7.925,12,0,0,0,0,0,0,0,1
1,0,0,0,1,0,0,8.775,12,0,0,0,0,0,1,0,0
1,0,0,0,1,0,0,4.95,8,0,0,0,0,0,0,0,0
1,0,0,0,1,0,0,6.85,8,0,0,0,0,1,0,0,0
1,0,0,0,1,0,0,7.4,10,0,0,1,0,0,0,0,0
1,0,0,0,1,0,0,5.2875,10,0,0,0,1,0,0,0,0
1,0,0,0,1,0,0,6.5625,13,0,0,0,0,0,0,1,0
1,0,0,0,1,0,0,8.1375,12,0,0,0,0,0,0,0,1
1,0,0,0,1,0,0,5.4875,10,1,0,0,0,0,1,0,0
1,0,0,0,1,0,0,11.4375,18,1,1,0,0,0,0,0,0
1,0,0,0,1,0,0,5.7625,15,1,0,0,1,0,0,0,0
1,0,0,0,1,0,0,5.7125,9,1,0,0,0,0,0,0,1
1,0,0,0,1,0,0,4.75,11,1,0,0,0,0,1,0,0
1,0,0,0,1,0,0,5.0375,7,1,1,0,0,0,0,0,0
1,0,0,0,1,0,0,6.25,9,1,0,1,0,0,0,0,0
1,0,0,0,1,0,0,6.8375,10,1,0,0,1,0,0,0,0
1,0,0,0,1,0,0,6.9375,11,1,0,0,0,0,0,1,0
1,0,0,0,1,0,0,6.1875,11,1,0,0,0,0,0,0,1
1,0,0,0,1,0,0,7.9125,11,1,0,0,0,0,1,0,0
1,0,0,0,1,0,0,10.4375,13,0,0,0,0,0,0,0,0
1,0,0,0,1,0,0,8.6375,15,0,0,0,0,1,0,0,0
1,0,0,0,1,0,0,9.6125,16,0,0,1,0,0,0,0,0
1,0,0,0,1,0,0,6.6375,17,0,0,0,1,0,0,0,0
1,0,0,0,1,0,0,5.5875,18,0,0,0,0,0,0,1,0
1,0,0,0,1,0,0,5.525,16,0,0,0,0,0,0,0,1
1,0,0,0,1,0,0,3.1375,10,0,0,0,0,0,1,0,0
