Datum,Warengruppe,Umsatz,KielerWoche,Bewoelkung,Temperatur,Windgeschwindigkeit,Wettercode,IsFerien,IsFeiertag,Produktname,Niederschlag
2016-04-17,5,252.402052934785,0,4,9.875,19,21,0,0,Kuchen,NA
2016-12-28,3,137.541974900339,0,4,7.125,12,0,1,0,Croissant,NA
2016-04-18,3,80.6868758615905,0,7,9.625,16,21,0,0,Croissant,NA
2016-03-26,2,603.695640303816,0,1,9.75,9,0,1,0,Broetchen,NA
2016-08-05,5,300.234944047573,0,4,20.5,15,21,1,0,Kuchen,NA
2013-08-01,4,60.5614573229725,0,6,23.4,7,21,1,0,Konditorei,NA
2018-07-21,3,393.212012402375,0,0,25.0625,10,0,1,0,Croissant,NA
2013-11-25,1,129.81992805086,0,0,3.7,10,NA,0,0,Brot,NA
2014-11-15,2,422.089000189331,0,8,9.25,14,10,0,0,Broetchen,NA
2015-05-22,3,146.521590810863,0,4,17,12,NA,0,0,Croissant,NA
2015-10-26,1,133.31507822802,0,0,11.375,6,0,1,0,Brot,NA
2017-09-14,3,120.781746843667,0,7,13.2375,13,61,0,0,Croissant,Regen
2014-03-31,3,122.158056434949,0,7,7.4375,4,45,0,0,Croissant,NA
2018-07-29,5,335.823557263961,0,0,24.55,6,NA,1,0,Kuchen,NA
2019-03-29,2,316.374463883835,0,5,12.1125,11,21,NA,0,Broetchen,NA
2015-05-19,5,282.589418894077,0,6,10.125,11,63,0,0,Kuchen,Regen
2017-05-16,1,133.170424802247,0,7,14.125,8,61,0,0,Brot,Regen
2015-08-09,4,128.387177448355,0,0,21,10,NA,1,0,Konditorei,NA
2015-08-25,2,470.207032832021,0,6,17.75,12,21,1,0,Broetchen,NA
2015-11-27,2,283.115432286782,0,7,5.25,11,NA,0,0,Broetchen,NA
2015-05-04,1,141.916859730021,0,5,15.875,13,21,0,0,Brot,NA
2018-07-11,3,223.184006745399,0,7,19.625,12,21,1,0,Croissant,NA
2016-06-22,3,132.946056097799,1,5,22.125,9,61,0,0,Croissant,Regen
2015-10-30,3,114.725405718415,0,7,11.375,5,10,1,0,Croissant,NA
2013-12-03,2,247.82662169358,0,8,1.7125,6,28,0,0,Broetchen,NA
2015-01-16,3,135.042115386384,0,6,6.75,13,0,0,0,Croissant,NA
2017-01-14,1,128.56240804852,0,2,1.75,10,61,0,0,Brot,Regen
2014-01-21,3,77.5553536704606,0,7,-0.65,7,77,0,0,Croissant,Schnee
2016-12-27,6,48.8907184408876,0,6,8.25,21,NA,1,0,Saisonbrot,NA
2014-12-29,1,159.353174871792,0,5,0.75,10,0,1,0,Brot,NA
2019-01-02,3,145.928338071878,0,0,3.9125,20,0,NA,0,Croissant,NA
2017-07-28,3,291.869109786323,0,6,18.125,17,61,1,0,Croissant,Regen
2014-07-11,4,72.8643980994303,0,1,22.9375,18,NA,0,0,Konditorei,NA
2017-06-17,5,352.506179682214,1,0,20.125,15,0,0,0,Kuchen,NA
2013-08-14,5,441.253111778104,0,4,18.2625,18,61,0,0,Kuchen,Regen
2016-02-07,5,352.95522789217,0,6,9.75,12,21,0,0,Kuchen,NA
2014-05-19,3,132.991806725831,0,6,13.7625,8,61,0,0,Croissant,Regen
2017-12-01,3,108.790843446546,0,6,4.3625,8,68,0,0,Croissant,Regen
2017-10-19,4,88.9842612034695,0,6,14.85,9,10,1,0,Konditorei,NA
2015-08-12,3,253.319885412416,0,5,19.125,9,21,1,0,Croissant,NA
2015-12-29,5,220.256783905333,0,7,5.125,11,NA,1,0,Kuchen,NA
2018-07-19,5,345.908520540692,0,2,22.575,13,NA,1,0,Kuchen,NA
2013-09-13,2,413.041864366013,0,6,17.4375,5,21,0,0,Broetchen,NA
2014-01-18,5,296.458168922809,0,7,5.8875,8,61,0,0,Kuchen,Regen
2016-03-02,5,164.355534894709,0,7,5,16,63,0,0,Kuchen,Regen
2019-02-09,1,120.477239919547,0,7,7.4,18,61,NA,0,Brot,Regen
2017-07-03,3,187.71776492446,0,7,18.625,14,95,0,0,Croissant,Gewitter
2016-08-11,5,434.053480046566,0,7,13.875,9,61,1,0,Kuchen,Regen
2015-07-29,3,249.35234686611,0,5,14.875,12,61,1,0,Croissant,Regen
2013-12-22,1,41.7300439888931,0,7,8.1375,12,61,0,0,Brot,Regen
2014-05-30,5,388.318379103362,0,0,17.9625,13,NA,1,0,Kuchen,NA
2015-10-08,1,126.317035048177,0,7,11.875,5,10,0,0,Brot,NA
2017-08-17,1,174.467285452882,0,5,21.8,10,63,1,0,Brot,Regen
2014-11-05,6,51.4135955980293,0,7,9.5,11,61,0,0,Saisonbrot,Regen
2016-01-15,1,76.7043334988454,0,7,2.125,12,10,0,0,Brot,NA
2013-11-16,1,126.793397398979,0,8,8.875,12,NA,0,0,Brot,NA
2016-11-24,5,248.731233780428,0,0,4.5,8,10,0,0,Kuchen,NA
2016-05-24,2,297.823624960247,0,8,14.25,10,21,0,0,Broetchen,NA
2017-10-14,5,281.010411691744,0,8,15.7625,12,61,0,0,Kuchen,Regen
2018-04-11,5,171.056870421619,0,8,4.7125,22,NA,1,0,Kuchen,NA
2016-11-02,5,222.447233073532,0,4,7.25,13,21,0,0,Kuchen,NA
2019-03-01,5,245.371841243205,0,7,5.6375,8,NA,NA,0,Kuchen,NA
2018-03-09,5,195.502333176715,0,7,4.45,13,61,0,0,Kuchen,Regen
2016-09-22,5,246.238476364069,0,4,18.5,6,NA,0,0,Kuchen,NA
2016-10-08,4,97.1573327373914,0,5,11.625,16,NA,0,0,Konditorei,NA
2016-12-28,5,250.057179010162,0,4,7.125,12,0,1,0,Kuchen,NA
2013-11-04,2,269.386056106044,0,7,6.8375,7,63,0,0,Broetchen,Regen
2017-12-06,3,88.4459443650205,0,7,8.9,17,0,0,0,Croissant,NA
2015-02-16,3,126.326268412728,0,8,2,9,10,0,0,Croissant,NA
2019-02-27,3,118.549178421719,0,1,13.4125,10,5,NA,0,Croissant,NA
2015-08-21,5,343.654461267513,0,1,22.875,7,0,1,0,Kuchen,NA
2019-03-11,3,109.894828943203,0,5,4.075,6,61,NA,0,Croissant,Regen
2013-12-13,6,90.0832446655234,0,7,3.5375,6,61,0,0,Saisonbrot,Regen
2016-01-31,2,382.123533692755,0,6,4.125,13,61,0,0,Broetchen,Regen
2018-08-06,4,103.772674899192,0,0,23.1,5,0,1,0,Konditorei,NA
2016-09-22,4,64.8747804188171,0,4,18.5,6,NA,0,0,Konditorei,NA
2018-11-04,2,469.466344857079,0,8,8.225,5,10,0,0,Broetchen,NA
2018-08-25,5,428.64026528542,0,7,12.9,6,63,0,0,Kuchen,Regen
2016-05-06,4,80.6217653639757,0,0,19,14,NA,1,0,Konditorei,NA
2017-03-27,2,281.658152255303,0,0,12.5,11,10,0,0,Broetchen,NA
2017-12-22,4,73.7634925924467,0,7,5.7625,9,10,1,0,Konditorei,NA
2014-03-18,5,270.977176630639,0,7,9.6875,16,21,0,0,Kuchen,NA
2017-06-07,4,83.9117859837582,0,7,12.25,14,63,0,0,Konditorei,Regen
2017-03-19,1,36.557110132907,0,8,3.875,9,79,0,0,Brot,Schnee
2016-05-03,5,247.627437648159,0,6,11.375,15,61,0,0,Kuchen,Regen
2015-02-14,3,143.371302913962,0,7,1.625,9,28,0,0,Croissant,NA
2016-07-30,3,396.978002151989,0,4,19.625,10,65,1,0,Croissant,Regen
2016-01-18,3,75.7081265683294,0,6,-1.75,6,10,0,0,Croissant,NA
2015-10-28,1,90.9366155404553,0,1,11.25,10,5,1,0,Brot,NA
2014-05-21,4,48.2108285393945,0,2,26.8625,8,NA,0,0,Konditorei,NA
2018-10-26,2,354.226866635895,0,7,10.325,9,63,0,0,Broetchen,Regen
2014-04-15,1,109.472548649702,0,0,9.9125,15,NA,0,0,Brot,NA
2014-11-02,5,304.404961254638,0,3,15.375,10,21,0,0,Kuchen,NA
2018-10-20,1,148.932885707985,0,NA,NA,NA,NA,0,0,Brot,NA
2014-03-05,5,252.444455457162,0,7,4.6875,7,28,0,0,Kuchen,NA
2013-09-29,4,148.939102156167,0,3,14.175,12,NA,0,0,Konditorei,NA
2017-03-24,3,92.3970924998567,0,0,10.5,7,0,0,0,Croissant,NA
2017-08-18,1,121.506482436341,0,6,19.6625,7,0,1,0,Brot,NA
2015-09-15,4,75.4421722874781,0,4,13.875,10,95,0,0,Konditorei,Gewitter
2018-01-10,4,55.6411164339088,0,6,4.0125,6,21,0,0,Konditorei,NA
2018-11-29,5,214.086216700227,0,7,3.3,10,61,0,0,Kuchen,Regen
2018-06-29,4,70.8616229090274,0,0,21.85,15,5,0,0,Konditorei,NA
2015-08-22,2,702.931855454761,0,0,23.5,12,NA,1,0,Broetchen,NA
2015-04-20,2,291.610305100325,0,0,14.25,9,NA,0,0,Broetchen,NA
2015-10-06,4,48.5210229032399,0,7,14.875,14,10,0,0,Konditorei,NA
2016-03-11,5,240.691258075457,0,8,3.5,11,NA,0,0,Kuchen,NA
2018-01-25,4,76.0722903455264,0,7,7.95,9,21,0,0,Konditorei,NA
2018-08-12,4,133.380872670446,0,7,18.375,9,61,1,0,Konditorei,Regen
2017-07-12,4,82.3784967231009,0,7,14.75,12,61,0,0,Konditorei,Regen
2016-11-12,6,66.4155220587801,0,3,1.625,6,49,0,0,Saisonbrot,NA
2014-12-10,1,99.9187171842705,0,5,4.875,13,61,0,0,Brot,Regen
2018-06-09,1,196.77276590343,0,6,22.1125,7,61,0,0,Brot,Regen
2015-09-28,5,248.782545827885,0,2,14.625,7,0,0,0,Kuchen,NA
2015-09-18,5,320.346264402261,0,5,17.25,10,0,0,0,Kuchen,NA
2016-12-15,5,160.830814816579,0,7,0,8,49,0,0,Kuchen,NA
2015-07-23,1,203.264125340781,0,5,18.375,12,61,1,0,Brot,Regen
2015-09-10,4,65.3438046012977,0,1,17.625,14,NA,0,0,Konditorei,NA
2019-04-06,5,244.444594077969,0,0,12.7625,10,10,NA,0,Kuchen,NA
2016-09-09,1,148.877333962067,0,2,21.375,10,0,0,0,Brot,NA
2015-05-22,1,146.094397822298,0,4,17,12,NA,0,0,Brot,NA
2014-11-26,6,66.3334945304324,0,3,5.625,8,NA,0,0,Saisonbrot,NA
2018-06-02,2,521.650312193202,0,1,22.8875,10,5,0,0,Broetchen,NA
2015-07-08,2,406.197372488758,0,6,16.625,16,63,0,0,Broetchen,Regen
2014-06-02,2,441.052664780553,0,0,17.625,9,NA,0,0,Broetchen,NA
2016-05-02,5,227.08493593719,0,1,17.875,6,NA,0,0,Kuchen,NA
2016-08-05,1,156.95610535683,0,4,20.5,15,21,1,0,Brot,NA
2015-04-15,1,102.93265639072,0,0,15.5,19,5,1,0,Brot,NA
2013-08-22,5,343.348933556103,0,4,21.6625,8,NA,0,0,Kuchen,NA
2018-01-23,5,192.567272871935,0,7,4.6625,7,61,0,0,Kuchen,Regen
2014-02-06,1,93.2145715747619,0,7,7.875,11,20,0,0,Brot,NA
2016-04-21,5,235.198858641542,0,2,11.625,16,NA,0,0,Kuchen,NA
2018-09-17,2,386.543023879492,0,NA,NA,NA,NA,0,0,Broetchen,NA
2016-02-24,3,83.7317916112599,0,3,4,15,61,0,0,Croissant,Regen
2014-08-23,4,83.6088309577645,0,4,15.9875,11,21,1,0,Konditorei,NA
2018-04-22,3,199.765079950102,0,1,14.525,11,5,0,0,Croissant,NA
2016-07-06,1,108.94000089499,0,5,16.5,22,21,0,0,Brot,NA
2014-06-08,3,280.533351180996,0,6,22.1,12,21,0,1,Croissant,NA
2016-07-11,5,270.433745249298,0,6,20,13,21,0,0,Kuchen,NA
2016-01-12,2,209.647066822165,0,7,4,8,63,0,0,Broetchen,Regen
2013-11-08,6,53.5192500112591,0,3,9.325,9,NA,0,0,Saisonbrot,NA
2015-06-28,3,248.020004494018,1,2,19.875,10,NA,0,0,Croissant,NA
2014-10-11,2,570.933322929603,0,3,17,5,NA,0,0,Broetchen,NA
2014-02-10,2,289.527230880774,0,2,6.6375,9,NA,0,0,Broetchen,NA
2013-10-18,4,65.0176982906717,0,1,9.075,9,NA,1,0,Konditorei,NA
2018-08-20,3,225.226069132738,0,6,19.6,13,21,0,0,Croissant,NA
2016-07-28,1,164.354295781258,0,4,21.25,7,20,1,0,Brot,NA
2017-04-24,5,173.138734794459,0,7,8.875,17,63,0,0,Kuchen,Regen
2015-09-25,4,60.674416299411,0,4,14.875,8,61,0,0,Konditorei,Regen
2015-04-05,2,713.240728417569,0,3,8.625,11,NA,1,1,Broetchen,NA
2013-11-05,2,247.501683917765,0,4,8.9,12,61,0,0,Broetchen,Regen
2019-05-15,2,352.509905055255,0,2,13.9,11,NA,NA,0,Broetchen,NA
2015-10-13,4,65.4802693489601,0,7,7.75,10,61,0,0,Konditorei,Regen
2019-06-04,2,313.004664868721,0,7,16.0625,10,61,NA,0,Broetchen,Regen
2016-03-23,5,278.851630298633,0,1,9.125,13,NA,0,0,Kuchen,NA
2016-03-10,5,229.760403843279,0,8,4.375,11,10,0,0,Kuchen,NA
2017-01-27,1,88.2521352952121,0,0,2.142857,7,5,0,0,Brot,NA
2017-01-05,3,106.740128482748,0,4,-2.875,15,0,1,0,Croissant,NA
2019-03-31,3,299.783999185068,0,0,7.6625,13,5,NA,0,Croissant,NA
2014-11-18,3,153.386557030339,0,7,8.875,13,61,0,0,Croissant,Regen
2016-11-04,5,248.1861831044,0,7,7.875,8,61,0,0,Kuchen,Regen
2018-06-19,2,439.387692233904,1,3,19.2375,16,21,0,0,Broetchen,NA
2015-08-27,5,302.491389703597,0,6,18.125,12,61,1,0,Kuchen,Regen
2018-11-25,1,110.285573763138,0,8,5.1625,12,53,0,0,Brot,Sprühregen
2014-09-18,4,66.1599462279164,0,0,20.5,13,NA,0,0,Konditorei,NA
2016-08-19,3,264.579771990774,0,3,20.375,8,NA,1,0,Croissant,NA
2018-05-29,4,77.5184361046197,0,0,23.4625,14,5,0,0,Konditorei,NA
2018-07-06,5,341.902764855412,0,0,20.5125,18,5,0,0,Kuchen,NA
2015-12-19,3,84.5745459337765,0,6,11.375,10,0,0,0,Croissant,NA
2018-01-11,3,75.9628544056125,0,7,3.8375,10,61,0,0,Croissant,Regen
2014-10-03,3,269.827117830639,0,3,20,6,10,0,0,Croissant,NA
2018-12-09,4,122.900989679195,0,7,6.95,18,61,0,0,Konditorei,Regen
2017-03-27,3,105.119114588585,0,0,12.5,11,10,0,0,Croissant,NA
2017-04-22,3,142.250829321991,0,5,7.5,21,61,0,0,Croissant,Regen
2014-11-09,6,60.7173201489965,0,3,10.625,8,NA,0,0,Saisonbrot,NA
2017-12-04,4,61.9317821102238,0,2,5.3375,12,NA,0,0,Konditorei,NA
2017-04-12,2,355.373078137408,0,7,8.75,13,61,1,0,Broetchen,Regen
2015-11-06,6,23.4680706670577,0,8,13.75,6,61,0,0,Saisonbrot,Regen
2014-06-05,5,309.653125934012,0,5,15.0375,18,65,0,0,Kuchen,Regen
2017-02-27,5,225.788574192508,0,8,10.75,11,NA,0,0,Kuchen,NA
2015-08-03,5,278.341445348085,0,0,26,7,NA,1,0,Kuchen,NA
2019-05-09,3,114.520250200829,0,6,15,7,61,NA,0,Croissant,Regen
2017-09-18,3,131.530895423782,0,2,15.075,4,0,0,0,Croissant,NA
2017-02-20,4,82.0547293877186,0,7,8,16,61,0,0,Konditorei,Regen
2018-08-04,1,194.712701006953,0,4,25.1375,12,NA,1,0,Brot,NA
2018-11-07,6,34.3808908198885,0,1,11.0875,4,28,0,0,Saisonbrot,NA
2014-10-17,1,144.357853437456,0,7,14.375,10,65,1,0,Brot,Regen
2018-07-14,4,109.527829403884,0,7,17.7625,12,0,1,0,Konditorei,NA
2017-02-25,5,234.921803571215,0,7,3.375,12,61,0,0,Kuchen,Regen
2018-07-25,1,133.595167634802,0,1,28.425,11,61,1,0,Brot,Regen
2014-08-14,1,162.312059256018,0,7,18.05,10,65,1,0,Brot,Regen
2015-05-26,2,381.669744982195,0,6,13,14,21,0,0,Broetchen,NA
2015-05-04,2,340.579351605995,0,5,15.875,13,21,0,0,Broetchen,NA
2015-08-14,2,554.667565714253,0,4,24,14,NA,1,0,Broetchen,NA
2018-04-20,4,57.9976096157903,0,0,24.375,13,0,0,0,Konditorei,NA
2014-07-20,5,365.530435169498,0,3,24.3125,15,NA,1,0,Kuchen,NA
2015-02-17,3,113.350935013155,0,6,1.125,7,45,0,0,Croissant,NA
2018-12-29,2,500.084807650034,0,8,7.675,10,61,NA,0,Broetchen,Regen
2014-04-25,1,103.620395874603,0,0,13.5625,12,NA,1,0,Brot,NA
2018-09-15,5,331.717101780259,0,NA,NA,NA,NA,0,0,Kuchen,NA
2017-08-04,5,306.240426831459,0,6,19.625,18,21,1,0,Kuchen,NA
2017-03-03,4,117.704319583557,0,2,8.375,10,0,0,0,Konditorei,NA
2013-09-16,3,150.458078596152,0,3,13.1375,13,21,0,0,Croissant,NA
2016-02-29,1,100.734692257053,0,7,2.125,10,0,0,0,Brot,NA
2016-02-19,3,92.6908944831849,0,7,3.25,6,61,0,0,Croissant,Regen
2017-02-04,1,108.219789178826,0,7,5.75,6,61,0,0,Brot,Regen
2016-11-02,2,258.630529285405,0,4,7.25,13,21,0,0,Broetchen,NA
2014-07-16,2,558.201351317468,0,6,19.4125,7,NA,1,0,Broetchen,NA
2016-01-27,2,226.325022919998,0,7,10.375,15,61,0,0,Broetchen,Regen
2017-10-10,2,351.217908832379,0,7,14.05,9,63,0,0,Broetchen,Regen
2018-08-24,2,460.831613537394,0,5,17.1,15,61,0,0,Broetchen,Regen
2014-07-01,3,166.483219456976,0,6,15.6875,14,61,0,0,Croissant,Regen
2014-02-17,2,329.690366180098,0,0,6.6875,9,NA,0,0,Broetchen,NA
2013-11-20,5,189.093245051335,0,6,3.85,6,NA,0,1,Kuchen,NA
2017-08-28,4,116.448376909258,0,4,20.5375,5,NA,1,0,Konditorei,NA
2017-04-26,4,62.8963375122886,0,6,7.625,7,61,0,0,Konditorei,Regen
2014-05-25,4,114.943972960342,0,2,20.4625,11,NA,0,0,Konditorei,NA
2018-09-27,3,137.61912734867,0,7,17.6,13,0,0,0,Croissant,NA
2016-01-31,1,52.0502097378234,0,6,4.125,13,61,0,0,Brot,Regen
2015-07-22,2,597.576041552763,0,2,23.75,12,0,1,0,Broetchen,NA
2016-01-20,4,48.1736557040667,0,7,-1.625,8,28,0,0,Konditorei,NA
2016-01-21,2,222.627075082388,0,4,-4.875,5,20,0,0,Broetchen,NA
2014-05-02,1,194.877300541007,0,6,10.225,13,NA,1,0,Brot,NA
2014-03-23,2,492.856825031606,0,4,8.3625,10,NA,0,0,Broetchen,NA
2016-02-28,3,143.402789700727,0,1,3.5,6,0,0,0,Croissant,NA
2014-05-14,4,41.4123064196756,0,7,11.5625,16,NA,0,0,Konditorei,NA
2016-11-17,1,120.999764172375,0,6,7.75,9,21,0,0,Brot,NA
2019-05-17,5,288.272657208869,0,7,11.95,11,10,NA,0,Kuchen,NA
2015-01-08,4,70.3775374736991,0,8,6.375,9,61,0,0,Konditorei,Regen
2019-05-13,2,332.366149862043,0,1,12.7125,11,5,NA,0,Broetchen,NA
2017-11-11,6,43.4416575463758,0,5,5.2375,8,63,0,0,Saisonbrot,Regen
2013-11-01,4,91.3424292969203,0,8,10.625,9,63,0,0,Konditorei,Regen
2013-12-30,5,454.376684162368,0,4,4.75,11,10,1,0,Kuchen,NA
2018-12-03,1,134.982934369408,0,7,10.825,12,61,0,0,Brot,Regen
2018-11-08,6,71.2174924446829,0,6,11.625,7,20,0,0,Saisonbrot,NA
2015-11-21,1,101.399264556987,0,7,4.5,15,63,0,0,Brot,Regen
2018-03-11,4,172.938112248343,0,5,11.475,7,45,0,0,Konditorei,NA
2013-11-15,5,210.424923048355,0,7,6.45,6,21,0,0,Kuchen,NA
2018-12-14,4,67.5750301161522,0,7,2.175,12,22,0,0,Konditorei,NA
2017-06-29,2,359.267467899639,0,7,17.875,8,61,0,0,Broetchen,Regen
2016-10-05,2,313.330103838322,0,3,12,19,NA,0,0,Broetchen,NA
2014-03-16,5,214.983984608509,0,7,9.3375,24,61,0,0,Kuchen,Regen
2014-05-15,5,264.770092066181,0,2,13.7875,8,NA,0,0,Kuchen,NA
2018-11-18,4,143.465847367234,0,7,6.75,14,0,0,0,Konditorei,NA
2014-01-27,4,66.2599633585981,0,5,0.7,9,69,0,0,Konditorei,NA
2013-11-21,4,58.3913411790683,0,2,3.275,8,10,0,0,Konditorei,NA
2018-06-14,1,185.371307862245,0,5,20.9,10,NA,0,0,Brot,NA
2014-11-06,4,61.5654831293085,0,5,8.875,10,0,0,0,Konditorei,NA
2015-02-10,3,103.738973554113,0,7,7.625,11,NA,0,0,Croissant,NA
2018-12-18,4,73.355312556971,0,7,5.3125,6,21,0,0,Konditorei,NA
2016-06-17,3,111.578949303683,0,6,18.125,10,21,0,0,Croissant,NA
2014-04-20,3,274.182299457511,0,0,13.875,15,5,1,1,Croissant,NA
2014-09-10,3,166.415961416606,0,2,18.625,12,NA,0,0,Croissant,NA
2017-06-05,4,172.589776003415,0,1,20.125,9,0,0,1,Konditorei,NA
2016-03-12,1,156.983737754714,0,8,2.75,7,0,0,0,Brot,NA
2016-12-05,2,248.023029715188,0,7,3,7,NA,0,0,Broetchen,NA
2014-04-17,2,562.281813457354,0,5,14.4,14,NA,1,1,Broetchen,NA
2014-02-27,3,124.046174688955,0,1,8.8875,7,10,0,0,Croissant,NA
2017-04-26,3,91.9799340844463,0,6,7.625,7,61,0,0,Croissant,Regen
2017-07-12,5,305.086914673925,0,7,14.75,12,61,0,0,Kuchen,Regen
2015-07-06,2,435.547290335414,0,3,19.875,16,NA,0,0,Broetchen,NA
2014-07-17,5,290.371931596416,0,4,22.7625,7,NA,1,0,Kuchen,NA
2019-04-08,5,229.199852621486,0,1,9.1125,16,5,NA,0,Kuchen,NA
2015-04-28,1,91.0866799976838,0,3,10.25,13,NA,0,0,Brot,NA
2018-05-28,5,249.516309840441,0,2,20.2125,10,5,0,0,Kuchen,NA
2017-05-28,3,258.875202728905,0,1,22.375,14,61,0,0,Croissant,Regen
2016-02-19,5,294.632772928121,0,7,3.25,6,61,0,0,Kuchen,Regen
2019-02-22,2,325.901479533684,0,4,4.125,11,0,NA,0,Broetchen,NA
2016-10-20,3,163.589529856023,0,7,10.125,10,21,1,0,Croissant,NA
2016-04-05,5,218.413027097897,0,7,10,7,61,1,0,Kuchen,Regen
2015-10-18,4,99.5938829458216,0,8,11.125,10,61,0,0,Konditorei,Regen
2017-05-13,1,132.162595452678,0,6,17.875,6,21,0,0,Brot,NA
2018-12-13,3,118.269203282238,0,7,2.925,10,61,0,0,Croissant,Regen
2015-01-10,1,67.954839483437,0,6,10,28,61,0,0,Brot,Regen
2016-11-15,5,190.063612843499,0,7,7.75,9,61,0,0,Kuchen,Regen
2015-12-28,6,38.7394836594032,0,8,4.75,11,NA,1,0,Saisonbrot,NA
2017-10-05,4,70.4858285269834,0,NA,NA,NA,NA,0,0,Konditorei,NA
2017-12-21,4,44.4505511017174,0,7,6.2375,10,21,1,0,Konditorei,NA
2017-12-22,5,169.148699883427,0,7,5.7625,9,10,1,0,Kuchen,NA
2014-02-11,1,93.605003186262607,0,7,4.925,12,61,0,0,Brot,Regen
2016-10-16,5,225.595272346529,0,8,11.375,6,10,0,0,Kuchen,NA
2014-02-04,1,130.284962020954,0,5,3.925,6,10,0,0,Brot,NA
2014-07-17,1,160.5229296933,0,4,22.7625,7,NA,1,0,Brot,NA
2017-10-20,5,245.085584097377,0,7,14.175,6,61,1,0,Kuchen,Regen
2014-10-04,2,677.822064186239,0,0,18.5,8,5,0,0,Broetchen,NA
2017-11-23,3,83.7872041017695,0,7,12.225,16,61,0,0,Croissant,Regen
2018-07-21,2,751.688618797138,0,0,25.0625,10,0,1,0,Broetchen,NA
2015-12-06,4,149.609860945933,0,7,10.875,19,20,0,0,Konditorei,NA
2014-04-05,1,166.366651532902,0,8,9.825,5,61,0,0,Brot,Regen
2013-11-15,4,51.4925840580978,0,7,6.45,6,21,0,0,Konditorei,NA
2015-03-21,1,113.449213775737,0,7,4.5,21,61,0,0,Brot,Regen
2016-12-06,2,242.026570423275,0,7,6.25,5,61,0,0,Broetchen,Regen
2018-08-29,1,159.892897160801,0,0,22.7,12,0,0,0,Brot,NA
2017-09-23,1,179.921676845873,0,0,15.85,9,0,0,0,Brot,NA
2015-04-24,4,72.944912850319,0,2,13.875,9,20,0,0,Konditorei,NA
2014-08-19,2,628.966445772187,0,6,14.0875,12,61,1,0,Broetchen,Regen
2016-12-16,3,81.0877267943151,0,8,-1,5,10,0,0,Croissant,NA
2018-02-12,5,229.223490027313,0,5,1.825,15,75,0,0,Kuchen,Schnee
2016-12-09,4,49.4876098998061,0,7,8.875,13,20,0,0,Konditorei,NA
2017-01-28,4,150.612189036317,0,1,2.875,5,5,0,0,Konditorei,NA
2014-01-10,2,286.482721735479,0,7,6.6375,17,61,0,0,Broetchen,Regen
2017-01-11,5,191.103238450091,0,7,4.625,15,61,0,0,Kuchen,Regen
2018-09-10,2,361.896515471187,0,5,19.2375,12,NA,0,0,Broetchen,NA
2015-01-09,3,111.936085655585,0,6,7.5,25,63,0,0,Croissant,Regen
2017-10-10,1,121.017707851263,0,7,14.05,9,63,0,0,Brot,Regen
2018-03-22,5,215.868776994947,0,8,5.7625,11,61,0,0,Kuchen,Regen
2015-10-26,2,328.738163480579,0,0,11.375,6,0,1,0,Broetchen,NA
2016-05-26,1,118.05896130267,0,7,14.375,6,61,0,1,Brot,Regen
2014-04-16,3,198.969950489909,0,0,11.3625,9,NA,1,0,Croissant,NA
2016-09-24,4,77.091225998223,0,0,18.625,6,NA,0,0,Konditorei,NA
2017-02-13,5,248.698683073908,0,0,-0.25,10,10,0,0,Kuchen,NA
2018-10-11,3,180.25883662657,0,0,19.633333,7,0,1,0,Croissant,NA
2017-08-25,2,442.732011562091,0,3,19.7625,13,NA,1,0,Broetchen,NA
2018-05-15,5,237.920001987091,0,0,18,9,0,0,0,Kuchen,NA
2019-06-07,5,275.487609601367,0,1,17.45,10,NA,NA,0,Kuchen,NA
2015-07-02,3,197.917442499618,0,0,27.375,12,NA,0,0,Croissant,NA
2015-10-07,3,142.58488565143,0,8,13,7,63,0,0,Croissant,Regen
2015-09-28,3,119.037376448422,0,2,14.625,7,0,0,0,Croissant,NA
2017-02-02,1,89.9254398203578,0,7,1.75,6,61,0,0,Brot,Regen
2015-06-04,1,157.745638949818,0,0,16.375,9,0,0,1,Brot,NA
2017-10-03,2,430.516526724611,0,5,14.2625,14,61,0,0,Broetchen,Regen
2016-11-27,5,300.546532404022,0,0,5.625,9,5,0,0,Kuchen,NA
2014-12-02,3,114.344792372048,0,8,-3,7,10,0,0,Croissant,NA
2017-03-27,5,178.202716912645,0,0,12.5,11,10,0,0,Kuchen,NA
2013-10-18,2,321.70990029733,0,1,9.075,9,NA,1,0,Broetchen,NA
2014-04-03,4,59.6091517158522,0,3,7.6125,15,10,0,0,Konditorei,NA
2019-02-13,2,265.457592546941,0,8,7.5375,13,20,NA,0,Broetchen,NA
2015-06-24,5,300.990362700812,1,8,12.625,14,61,0,0,Kuchen,Regen
2014-08-01,3,319.500774930285,0,1,26.725,8,NA,1,0,Croissant,NA
2019-02-06,2,236.704838279767,0,7,3.6625,11,61,NA,0,Broetchen,Regen
2016-10-26,3,124.814994354034,0,6,7.375,6,10,1,0,Croissant,NA
2015-12-11,3,82.2908430221561,0,5,6.125,11,63,0,0,Croissant,Regen
2018-12-18,5,161.930274870856,0,7,5.3125,6,21,0,0,Kuchen,NA
2015-01-22,5,299.101267021608,0,7,-1.375,3,49,0,0,Kuchen,NA
2019-04-24,5,265.616950456996,0,2,17.65,10,21,NA,0,Kuchen,NA
2017-06-16,1,159.386053748275,0,5,17.375,20,21,0,0,Brot,NA
